install_date,country_code,media_source,campaign_name,total_cohort_users,cohort_ad_spend,avg_cpi,ltv_d7,ltv_d30,roas_d7,roas_d30
2026-05-09,CZ,(organic),(organic),9,,,0.0802,0.0933,,
2026-05-09,FI,(organic),(organic),2,,,0.129,0.1586,,
2026-05-09,GR,(organic),(organic),7,,,0.0776,0.0776,,
2026-05-09,TH,(organic),(organic),5,,,0.142,0.1491,,
2026-05-09,ES,(organic),(organic),15,,,0.1221,0.2007,,
2026-05-09,AT,(organic),(organic),7,,,0.1835,0.1835,,
2026-05-09,BY,(organic),(organic),9,,,0.1698,0.2366,,
2026-05-09,NZ,(organic),(organic),1,,,1.8188,1.8188,,
2026-05-09,SG,(organic),(organic),1,,,1.5997,1.5997,,
2026-05-09,ZA,(organic),(organic),2,,,0.4895,0.4895,,
2026-05-09,LK,(organic),(organic),2,,,0.0485,0.0552,,
2026-05-09,KZ,(organic),(organic),5,,,0.0703,0.0703,,
2026-05-09,AU,(organic),(organic),3,,,4.483,4.483,,
2026-05-09,HK,(organic),(organic),1,,,0.1586,0.1586,,
2026-05-09,AD,(organic),(organic),1,,,0.0242,0.0242,,
2026-05-09,TJ,(organic),(organic),1,,,0.0008,0.0008,,
2026-05-09,CY,(organic),(organic),1,,,0,0,,
2026-05-09,UY,(organic),(organic),2,,,0.1034,0.1034,,
2026-05-09,SY,(organic),(organic),1,,,0,0,,
2026-05-09,PS,(organic),(organic),1,,,0.0171,0.0171,,
2026-05-09,EC,(organic),(organic),2,,,0.003,0.003,,
2026-05-09,PY,(organic),(organic),1,,,0.001,0.001,,
2026-05-09,BG,(organic),(organic),1,,,0.0325,0.3262,,
2026-05-09,JP,(organic),(organic),28,,,0.5247,1.095,,
2026-05-09,PL,(organic),(organic),16,,,0.1779,0.1781,,
2026-05-09,US,(organic),(organic),43,,,1.6051,1.656,,
2026-05-09,SV,(organic),(organic),2,,,0.0078,0.0079,,
2026-05-09,SG,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0001,0.0001,,
2026-05-09,GB,(organic),(organic),12,,,2.052,2.4378,,
2026-05-09,VE,(organic),(organic),5,,,0.053,0.0549,,
2026-05-09,CA,(organic),(organic),6,,,1.4257,1.4257,,
2026-05-09,HU,(organic),(organic),5,,,0.1523,0.1523,,
2026-05-09,GE,(organic),(organic),2,,,0.0258,0.0258,,
2026-05-09,CO,(organic),(organic),5,,,0.0712,0.085,,
2026-05-09,MY,(organic),(organic),7,,,0.0816,0.1192,,
2026-05-09,MK,(organic),(organic),1,,,0.0875,0.0875,,
2026-05-09,MM,(organic),(organic),1,,,0,0,,
2026-05-09,NO,(organic),(organic),1,,,0,0,,
2026-05-09,LV,(organic),(organic),3,,,0.0093,0.015,,
2026-05-09,AZ,(organic),(organic),2,,,0.0009,0.0009,,
2026-05-09,RO,(organic),(organic),6,,,0.045,0.045,,
2026-05-09,RU,organic,(organic),1,,,0,0,,
2026-05-09,BD,(organic),(organic),1,,,0.0024,0.0024,,
2026-05-09,AM,(organic),(organic),1,,,0.0406,0.0406,,
2026-05-09,LB,(organic),(organic),1,,,0.1027,0.302,,
2026-05-09,IL,(organic),(organic),1,,,0.0486,0.0486,,
2026-05-09,JO,(organic),(organic),1,,,0.0036,0.0036,,
2026-05-09,BA,(organic),(organic),1,,,0.2852,0.2852,,
2026-05-09,GT,(organic),(organic),1,,,0.2497,0.2497,,
2026-05-09,AE,(organic),(organic),1,,,0.3851,0.3851,,
2026-05-09,LT,(organic),(organic),1,,,0.1364,0.1364,,
2026-05-09,DZ,(organic),(organic),4,,,0.0226,0.0226,,
2026-05-09,RU,(organic),(organic),46,,,0.1022,0.1547,,
2026-05-09,PH,(organic),(organic),5,,,0.0887,0.121,,
2026-05-09,KR,(organic),(organic),11,,,0.494,0.5318,,
2026-05-09,NL,(organic),(organic),9,,,1.1768,4.0517,,
2026-05-09,CL,(organic),(organic),7,,,0.1852,0.3316,,
2026-05-09,UZ,(organic),(organic),5,,,0.0498,0.0498,,
2026-05-09,DE,(organic),(organic),41,,,0.6986,0.7516,,
2026-05-09,MA,(organic),(organic),2,,,0.0001,0.0001,,
2026-05-09,ID,(organic),(organic),23,,,0.1757,0.257,,
2026-05-09,VN,(organic),(organic),6,,,0.0076,0.0076,,
2026-05-09,BE,(organic),(organic),4,,,0.2328,0.2734,,
2026-05-09,AR,(organic),(organic),10,,,0.1466,0.2904,,
2026-05-09,BH,(organic),(organic),1,,,0.0229,0.0229,,
2026-05-09,FR,(organic),(organic),26,,,0.173,0.2353,,
2026-05-09,PK,(organic),(organic),8,,,0.0459,0.047,,
2026-05-09,UA,(organic),(organic),17,,,0.1449,0.1813,,
2026-05-09,PR,(organic),(organic),2,,,0.4012,0.4012,,
2026-05-09,ET,(organic),(organic),2,,,0.0001,0.0001,,
2026-05-09,SE,(organic),(organic),1,,,18.6689,29.6421,,
2026-05-09,CR,(organic),(organic),1,,,0.0038,0.0038,,
2026-05-09,SI,(organic),(organic),1,,,0.0018,0.0018,,
2026-05-09,CH,(organic),(organic),3,,,4.1204,7.8788,,
2026-05-09,NI,(organic),(organic),1,,,0.0025,0.0025,,
2026-05-09,RS,(organic),(organic),2,,,0.0461,0.0461,,
2026-05-09,HN,(organic),(organic),1,,,0.0615,0.0615,,
2026-05-09,MD,(organic),(organic),2,,,0.0112,0.0112,,
2026-05-09,HR,(organic),(organic),1,,,0.0145,0.0145,,
2026-05-08,CA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,6.29,6.2894,3.2246,3.2246,0.5127,0.5127
2026-05-08,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,4,5.26,1.3154,0.2656,0.2656,0.2019,0.2019
2026-05-08,GB,applovin,SnakeGo_A_Global_AdROASD7_120326,1,3.92,3.92,0.5445,0.5445,0.1389,0.1389
2026-05-08,TW,applovin,SnakeGo_A_Global_AdROASD7_120326,1,2.55,2.5522,0.1289,0.1289,0.0505,0.0505
2026-05-08,JP,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,1.15,1.1477,1.3587,1.3587,1.1839,1.1839
2026-05-08,BR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,1.04,1.0376,0.1307,0.1307,0.126,0.126
2026-05-08,SG,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.97,0.9683,0.0339,0.0339,0.035,0.035
2026-05-08,AR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.88,0.8819,0.7477,0.7477,0.8478,0.8478
2026-05-08,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.75,0.3736,0.0302,0.0302,0.0808,0.0808
2026-05-08,TH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.12,0.1231,0.3334,0.3334,2.7083,2.7083
2026-05-08,ID,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.08,0.0793,0.0644,0.0644,0.8129,0.8129
2026-05-08,VN,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.07,0.0741,0.0063,0.0063,0.0856,0.0856
2026-05-08,VE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.06,0.0608,0,0,0.0006,0.0006
2026-05-08,IN,unity_ads,SnakeGo_A_IN_CreativeTesting_170326,1,0.06,0.0568,0.011,0.011,0.1931,0.1931
2026-05-08,IN,(organic),(organic),239,0,0,0.0017,0.0026,,
2026-05-08,IQ,(organic),(organic),10,0,0,0.0021,0.005,,
2026-05-08,SA,(organic),(organic),1,,,0.1521,0.4697,,
2026-05-08,FR,(organic),(organic),32,,,0.0864,0.1067,,
2026-05-08,KZ,(organic),(organic),7,,,0.0274,0.028,,
2026-05-08,PT,(organic),(organic),11,,,0.2171,0.2171,,
2026-05-08,IT,(organic),(organic),24,,,0.1683,0.3495,,
2026-05-08,AT,(organic),(organic),7,,,5.9069,13.1568,,
2026-05-08,RO,(organic),(organic),9,,,0.0778,0.0778,,
2026-05-08,MW,(organic),(organic),1,,,0.0067,0.0067,,
2026-05-08,ES,(organic),(organic),11,,,0.0715,0.0948,,
2026-05-08,TH,(organic),(organic),15,,,0.218,0.2443,,
2026-05-08,TN,(organic),(organic),3,,,0.0165,0.0165,,
2026-05-08,UZ,(organic),(organic),8,,,0.0109,0.0109,,
2026-05-08,DK,(organic),(organic),1,,,1.2834,1.2834,,
2026-05-08,CO,(organic),(organic),4,,,0.049,0.0523,,
2026-05-08,PS,(organic),(organic),2,,,0.0004,0.0004,,
2026-05-08,SE,(organic),(organic),2,,,0.0005,0.0005,,
2026-05-08,TJ,(organic),(organic),4,,,0.0059,0.0277,,
2026-05-08,TR,(organic),(organic),18,,,0.1304,0.1838,,
2026-05-08,PH,(organic),(organic),11,,,0.0656,0.0708,,
2026-05-08,BZ,(organic),(organic),1,,,0.0106,0.0106,,
2026-05-08,CL,(organic),(organic),10,,,0.4725,0.5193,,
2026-05-08,UY,(organic),(organic),1,,,0.3223,0.7217,,
2026-05-08,PY,(organic),(organic),2,,,0.0083,0.0083,,
2026-05-08,EC,(organic),(organic),2,,,0.0202,0.0202,,
2026-05-08,BY,(organic),(organic),2,,,0.0077,0.0238,,
2026-05-08,SV,(organic),(organic),1,,,0.0011,0.0011,,
2026-05-08,(not set),(organic),(organic),1,,,0,0,,
2026-05-08,AW,(organic),(organic),1,,,0.0511,0.0511,,
2026-05-08,MK,(organic),(organic),1,,,0.1268,0.1268,,
2026-05-08,BG,(organic),(organic),1,,,0.0064,0.0064,,
2026-05-08,ID,(organic),(organic),16,,,0.0246,0.0284,,
2026-05-08,PL,(organic),(organic),12,,,0.1677,0.1805,,
2026-05-08,CU,(organic),(organic),1,,,0.0399,0.0399,,
2026-05-08,CH,(organic),(organic),4,,,0.2085,0.2085,,
2026-05-08,AR,(organic),(organic),18,,,0.855,0.8607,,
2026-05-08,BR,(organic),(organic),56,,,0.1624,0.1792,,
2026-05-08,MX,(organic),(organic),17,,,0.376,0.7079,,
2026-05-08,MA,(organic),(organic),3,,,0.0004,0.0004,,
2026-05-08,SG,(organic),(organic),5,,,0.211,0.211,,
2026-05-08,US,(organic),(organic),48,,,1.4258,1.5082,,
2026-05-08,VN,(organic),(organic),19,,,0.2155,0.2155,,
2026-05-08,HK,(organic),(organic),3,,,1.6196,2.4316,,
2026-05-08,TW,(organic),(organic),5,,,0.274,0.274,,
2026-05-08,SK,(organic),(organic),3,,,0.0465,0.0494,,
2026-05-08,KG,(organic),(organic),3,,,0.0526,0.0526,,
2026-05-08,CR,(organic),(organic),2,,,0.1753,0.1753,,
2026-05-08,ET,(organic),(organic),1,,,0,0,,
2026-05-08,TZ,(organic),(organic),2,,,0.1041,0.1041,,
2026-05-08,JM,(organic),(organic),1,,,0.0076,0.0076,,
2026-05-08,VE,(organic),(organic),2,,,0.0513,0.0513,,
2026-05-08,HU,(organic),(organic),3,,,0.0009,0.0009,,
2026-05-08,MD,(organic),(organic),2,,,0.0338,0.0338,,
2026-05-08,SI,(organic),(organic),1,,,0.0425,0.0425,,
2026-05-08,LV,(organic),(organic),1,,,0,0,,
2026-05-08,GT,(organic),(organic),1,,,0.1193,0.1193,,
2026-05-08,LU,(organic),(organic),1,,,0.0221,0.0221,,
2026-05-08,MM,(organic),(organic),3,,,0,0,,
2026-05-08,PE,(organic),(organic),2,,,0.5168,0.5168,,
2026-05-08,ZA,(organic),(organic),3,,,0.0483,0.052,,
2026-05-08,LB,(organic),(organic),1,,,0,0,,
2026-05-08,DO,(organic),(organic),1,,,0.0212,0.0212,,
2026-05-08,EG,(organic),(organic),11,,,0.0137,0.0143,,
2026-05-08,UA,(organic),(organic),11,,,0.1183,0.119,,
2026-05-08,JP,(organic),(organic),14,,,0.8424,2.1666,,
2026-05-08,RU,(organic),(organic),35,,,0.152,0.1958,,
2026-05-08,CZ,(organic),(organic),4,,,0.342,0.342,,
2026-05-08,BD,(organic),(organic),19,,,0.001,0.001,,
2026-05-08,CA,(organic),(organic),4,,,1.1129,1.1129,,
2026-05-08,DE,(organic),(organic),27,,,0.253,0.324,,
2026-05-08,GR,(organic),(organic),4,,,0.0335,0.0335,,
2026-05-08,IL,(organic),(organic),2,,,0.037,0.037,,
2026-05-08,GB,(organic),(organic),11,,,0.451,0.5305,,
2026-05-08,ID,unity_ads,SnakeGo_A_Global_CPI_220126,1,,,0.0049,0.0049,,
2026-05-08,PK,(organic),(organic),18,,,0.0056,0.0063,,
2026-05-08,DZ,(organic),(organic),5,,,0.0047,0.0047,,
2026-05-08,RS,(organic),(organic),3,,,0.0108,0.011,,
2026-05-08,TL,(organic),(organic),1,,,0,0,,
2026-05-08,NI,(organic),(organic),1,,,0.0246,0.0459,,
2026-05-08,NP,(organic),(organic),1,,,0.0173,0.0187,,
2026-05-08,AM,(organic),(organic),3,,,0.0598,0.2631,,
2026-05-08,FI,(organic),(organic),1,,,0.0114,0.0114,,
2026-05-08,KR,(organic),(organic),6,,,1.5822,1.5908,,
2026-05-08,MY,(organic),(organic),2,,,0.1634,0.2055,,
2026-05-08,AZ,(organic),(organic),4,,,0.015,0.015,,
2026-05-08,LT,(organic),(organic),3,,,0.3183,0.3239,,
2026-05-08,ZW,(organic),(organic),1,,,0.0026,0.0026,,
2026-05-08,NL,(organic),(organic),3,,,0.1268,0.1268,,
2026-05-08,HN,(organic),(organic),1,,,0.0193,0.0193,,
2026-05-08,TO,(organic),(organic),1,,,0.0063,0.0063,,
2026-05-08,BN,(organic),(organic),1,,,0.1629,0.1629,,
2026-05-07,ES,applovin,SnakeGo_A_Global_AdROASD7_120326,2,2.58,1.2915,0.1959,0.1959,0.1517,0.1517
2026-05-07,TW,applovin,SnakeGo_A_Global_AdROASD7_120326,3,2.54,0.8452,0.0513,0.0513,0.0607,0.0607
2026-05-07,US,unity_ads,SnakeGo_A_US_AdROASD7_270326,1,2.34,2.3442,1.3121,1.3121,0.5597,0.5597
2026-05-07,FR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,1.4,1.397,0.0001,0.0001,0,0
2026-05-07,JP,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,1.23,1.2341,0.0818,0.0818,0.0662,0.0662
2026-05-07,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,2,1.12,0.5585,0.1386,0.1386,0.2482,0.2482
2026-05-07,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.84,0.8418,0.0666,0.0666,0.0791,0.0791
2026-05-07,VN,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.63,0.3131,0.0196,0.0196,0.0627,0.0627
2026-05-07,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.48,0.4793,0.164,0.164,0.3422,0.3422
2026-05-07,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.47,0.1557,0.1154,0.1154,0.741,0.741
2026-05-07,TH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.43,0.4329,0.0002,0.0002,0.0006,0.0006
2026-05-07,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.31,0.3079,0.0991,0.0991,0.322,0.322
2026-05-07,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.14,0.1378,0.0053,0.0053,0.0382,0.0382
2026-05-07,JP,(organic),(organic),16,0,0,0.4862,0.4942,,
2026-05-07,IN,(organic),(organic),245,0,0,0.0032,0.0046,,
2026-05-07,VE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0,0.0045,0.0534,0.0534,11.9525,11.9525
2026-05-07,PL,(organic),(organic),8,,,0.3169,0.6827,,
2026-05-07,UA,(organic),(organic),22,,,0.0738,0.0956,,
2026-05-07,TJ,(organic),(organic),1,,,0.0003,0.0003,,
2026-05-07,BR,(organic),(organic),48,,,0.1149,0.122,,
2026-05-07,MN,(organic),(organic),1,,,0.0637,0.0637,,
2026-05-07,RS,(organic),(organic),4,,,0.0397,0.0397,,
2026-05-07,HK,(organic),(organic),1,,,0.161,0.161,,
2026-05-07,PT,(organic),(organic),7,,,0.2696,0.2879,,
2026-05-07,AZ,(organic),(organic),4,,,0.0241,0.0464,,
2026-05-07,VE,(organic),(organic),5,,,0.0588,0.0634,,
2026-05-07,IQ,(organic),(organic),10,,,0.0039,0.0045,,
2026-05-07,AU,(organic),(organic),7,,,0.9642,0.9662,,
2026-05-07,BG,(organic),(organic),1,,,0.0995,0.0995,,
2026-05-07,KG,(organic),(organic),1,,,0.011,0.011,,
2026-05-07,SE,(organic),(organic),1,,,0.0331,0.0331,,
2026-05-07,MA,(organic),(organic),2,,,0.0757,0.0757,,
2026-05-07,CA,(organic),(organic),5,,,0.4434,0.7143,,
2026-05-07,PK,(organic),(organic),4,,,0.0018,0.0034,,
2026-05-07,VN,(organic),(organic),4,,,0.6312,0.6312,,
2026-05-07,HK,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.1029,0.1029,,
2026-05-07,MM,(organic),(organic),1,,,0,0,,
2026-05-07,AT,(organic),(organic),1,,,1.082,1.8413,,
2026-05-07,SG,(organic),(organic),1,,,0.1614,0.2229,,
2026-05-07,PA,(organic),(organic),1,,,0.0108,0.0108,,
2026-05-07,US,(organic),(organic),53,,,2.098,2.4999,,
2026-05-07,AR,(organic),(organic),11,,,0.9337,0.9641,,
2026-05-07,HU,(organic),(organic),3,,,0.0121,0.0121,,
2026-05-07,IL,(organic),(organic),3,,,0.082,0.082,,
2026-05-07,ID,(organic),(organic),16,,,0.0783,0.0861,,
2026-05-07,BY,(organic),(organic),5,,,0.0012,0.0012,,
2026-05-07,CO,(organic),(organic),6,,,0.015,0.0234,,
2026-05-07,RU,(organic),(organic),52,,,0.0705,0.0762,,
2026-05-07,EC,(organic),(organic),3,,,4.6236,4.6236,,
2026-05-07,KE,(organic),(organic),2,,,0.1767,0.1767,,
2026-05-07,NL,(organic),(organic),3,,,0.3573,0.8526,,
2026-05-07,KR,(organic),(organic),18,,,1.2204,1.2204,,
2026-05-07,MY,(organic),(organic),3,,,1.0333,1.7444,,
2026-05-07,DK,(organic),(organic),2,,,0.9007,1.1434,,
2026-05-07,UZ,(organic),(organic),6,,,0.0972,0.1058,,
2026-05-07,UY,(organic),(organic),2,,,0.1518,0.1538,,
2026-05-07,TW,(organic),(organic),4,,,0.306,0.306,,
2026-05-07,SV,(organic),(organic),1,,,0.0003,0.0003,,
2026-05-07,GR,(organic),(organic),4,,,0.0272,0.0297,,
2026-05-07,CY,(organic),(organic),1,,,0.0092,0.0092,,
2026-05-07,HR,(organic),(organic),4,,,0.0917,0.0917,,
2026-05-07,PE,(organic),(organic),3,,,0.4583,0.4583,,
2026-05-07,NZ,(organic),(organic),2,,,0.9667,0.9667,,
2026-05-07,FI,(organic),(organic),1,,,0.0004,0.0004,,
2026-05-07,MK,(organic),(organic),1,,,0.0283,0.0283,,
2026-05-07,SD,(organic),(organic),1,,,0,0,,
2026-05-07,CR,(organic),(organic),1,,,0.013,0.013,,
2026-05-07,LB,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.0876,0.0876,,
2026-05-07,AT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0.106,0.106,,
2026-05-07,MD,(organic),(organic),1,,,0.062,0.062,,
2026-05-07,SA,(organic),(organic),1,,,0,0,,
2026-05-07,BO,(organic),(organic),1,,,0.0037,0.0037,,
2026-05-07,FR,(organic),(organic),24,,,0.4743,0.5175,,
2026-05-07,TR,(organic),(organic),27,,,0.0807,0.0876,,
2026-05-07,DE,(organic),(organic),32,,,0.7759,0.889,,
2026-05-07,CH,(organic),(organic),4,,,0.1072,0.1396,,
2026-05-07,AM,(organic),(organic),2,,,0.03,0.0407,,
2026-05-07,ES,(organic),(organic),18,,,0.2773,0.2868,,
2026-05-07,DZ,(organic),(organic),2,,,0.0004,0.0004,,
2026-05-07,MX,(organic),(organic),12,,,0.2546,0.2546,,
2026-05-07,IT,(organic),(organic),25,,,0.1285,0.1381,,
2026-05-07,RO,(organic),(organic),5,,,0.9537,1.0348,,
2026-05-07,TH,(organic),(organic),10,,,0.2335,0.2366,,
2026-05-07,PH,(organic),(organic),6,,,0.072,0.0761,,
2026-05-07,TL,(organic),(organic),1,,,0,0,,
2026-05-07,GB,(organic),(organic),13,,,0.3813,0.6288,,
2026-05-07,CL,(organic),(organic),7,,,0.3209,0.5145,,
2026-05-07,LT,(organic),(organic),1,,,0.1891,0.1891,,
2026-05-07,KZ,(organic),(organic),7,,,0.227,0.227,,
2026-05-07,EG,(organic),(organic),4,,,0.004,0.004,,
2026-05-07,JO,(organic),(organic),2,,,0.0086,0.0086,,
2026-05-07,AL,(organic),(organic),2,,,0.0152,0.0152,,
2026-05-07,PR,(organic),(organic),1,,,0.1122,0.1122,,
2026-05-07,EG,organic,(organic),1,,,0.0025,0.0047,,
2026-05-07,NO,(organic),(organic),1,,,0.3107,0.3107,,
2026-05-07,SK,(organic),(organic),2,,,0.0079,0.0079,,
2026-05-07,CZ,(organic),(organic),2,,,0.203,0.2595,,
2026-05-07,PY,(organic),(organic),1,,,0.0015,0.0015,,
2026-05-07,LU,(organic),(organic),1,,,0.0009,0.0009,,
2026-05-07,GE,(organic),(organic),1,,,0.2796,0.2813,,
2026-05-07,BE,(organic),(organic),2,,,0.014,0.014,,
2026-05-07,LV,(organic),(organic),1,,,0.0186,0.0186,,
2026-05-07,ZA,(organic),(organic),1,,,0.325,0.325,,
2026-05-06,US,google_ads,SnakeGo_A_Global_AdROAS_220126,3,12.33,4.1111,0.2765,0.2765,0.0673,0.0673
2026-05-06,US,unity_ads,SnakeGo_A_US_AdROASD7_270326,2,4.65,2.3247,0.6713,0.6901,0.2888,0.2969
2026-05-06,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,2,1.42,0.7119,0.1355,0.1355,0.1904,0.1904
2026-05-06,JP,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,0.93,0.9325,0.2142,0.2142,0.2297,0.2297
2026-05-06,AT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.51,0.5115,0.0877,0.0877,0.1715,0.1715
2026-05-06,FR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.43,0.4333,0.1832,0.1832,0.4229,0.4229
2026-05-06,MY,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.35,0.3545,0.0866,0.0866,0.2443,0.2443
2026-05-06,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.27,0.1332,0.01,0.01,0.0749,0.0749
2026-05-06,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.24,0.2361,0.0766,0.0766,0.3245,0.3245
2026-05-06,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.2,0.1965,0.1625,0.1625,0.8273,0.8273
2026-05-06,BE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.2,0.2021,0.0554,0.0554,0.2743,0.2743
2026-05-06,CL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.19,0.1892,1.0121,1.0121,5.3502,5.3502
2026-05-06,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.18,0.1811,0.1238,0.1238,0.6833,0.6833
2026-05-06,JO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.15,0.153,0.0013,0.0013,0.0086,0.0086
2026-05-06,TR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.14,0.1382,0,0,0,0
2026-05-06,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.12,0.1195,0.1045,0.1045,0.8751,0.8751
2026-05-06,KZ,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.11,0.0537,0.0161,0.0161,0.3008,0.3008
2026-05-06,MM,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.06,0.0554,0,0,0,0
2026-05-06,LB,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.03,0.0341,0.0004,0.0004,0.0109,0.0109
2026-05-06,IN,(organic),(organic),224,0,0,0.0029,0.0049,,
2026-05-06,VN,(organic),(organic),11,,,0.0478,0.0685,,
2026-05-06,EG,(organic),(organic),8,,,0.0089,0.0143,,
2026-05-06,DE,(organic),(organic),57,,,0.409,0.5955,,
2026-05-06,LB,(organic),(organic),5,,,0.0225,0.0234,,
2026-05-06,ID,(organic),(organic),12,,,0.0293,0.0293,,
2026-05-06,MY,(organic),(organic),5,,,0.1127,0.1127,,
2026-05-06,PE,(organic),(organic),2,,,0.1914,0.1914,,
2026-05-06,UA,(organic),(organic),29,,,0.0431,0.104,,
2026-05-06,TW,(organic),(organic),6,,,0.4469,0.47,,
2026-05-06,CZ,(organic),(organic),12,,,0.1948,0.2739,,
2026-05-06,PK,(organic),(organic),7,,,0.0163,0.0178,,
2026-05-06,IQ,(organic),(organic),8,,,0.0193,0.02,,
2026-05-06,SG,(organic),(organic),3,,,0.4892,0.4892,,
2026-05-06,AT,(organic),(organic),5,,,0.08,0.1642,,
2026-05-06,CL,(organic),(organic),11,,,0.1966,0.1996,,
2026-05-06,GT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,,
2026-05-06,BB,(organic),(organic),1,,,0.0362,0.0362,,
2026-05-06,BG,(organic),(organic),6,,,0.2933,0.382,,
2026-05-06,IL,(organic),(organic),2,,,0.0592,0.0592,,
2026-05-06,PH,(organic),(organic),8,,,0.1277,0.1277,,
2026-05-06,DO,(organic),(organic),2,,,0.0213,0.0213,,
2026-05-06,EC,(organic),(organic),1,,,0.0044,0.0044,,
2026-05-06,SI,(organic),(organic),1,,,0.2623,0.2623,,
2026-05-06,LU,(organic),(organic),2,,,0.0325,0.0325,,
2026-05-06,LY,(organic),(organic),1,,,0,0,,
2026-05-06,RE,(organic),(organic),1,,,0.0048,0.0048,,
2026-05-06,HK,(organic),(organic),1,,,0.3635,0.423,,
2026-05-06,US,(organic),(organic),47,,,1.4898,2.0074,,
2026-05-06,TR,(organic),(organic),25,,,0.0555,0.0592,,
2026-05-06,UY,(organic),(organic),5,,,0.1083,0.2104,,
2026-05-06,IT,(organic),(organic),24,,,0.0656,0.1095,,
2026-05-06,JP,(organic),(organic),21,,,0.6672,1.1393,,
2026-05-06,MX,(organic),(organic),9,,,0.1502,0.4676,,
2026-05-06,TH,(organic),(organic),7,,,0.281,0.3033,,
2026-05-06,GB,(organic),(organic),10,,,1.4276,1.7561,,
2026-05-06,KZ,(organic),(organic),15,,,0.0469,0.0621,,
2026-05-06,BY,(organic),(organic),8,,,0.0154,0.0163,,
2026-05-06,GR,(organic),(organic),4,,,0.0179,0.019,,
2026-05-06,CO,(organic),(organic),6,,,0.0329,0.0329,,
2026-05-06,MM,(organic),(organic),4,,,0,0,,
2026-05-06,AZ,(organic),(organic),1,,,0.002,0.002,,
2026-05-06,NZ,(organic),(organic),3,,,0.8756,0.8756,,
2026-05-06,AL,(organic),(organic),1,,,0.1427,0.1427,,
2026-05-06,CY,(organic),(organic),1,,,0.0222,0.032,,
2026-05-06,AM,(organic),(organic),1,,,0.0377,0.0377,,
2026-05-06,NP,(organic),(organic),1,,,0,0,,
2026-05-06,CR,(organic),(organic),1,,,6.1216,6.1216,,
2026-05-06,NI,(organic),(organic),1,,,0,0,,
2026-05-06,TZ,(organic),(organic),1,,,0.0511,0.0511,,
2026-05-06,TN,(organic),(organic),2,,,0.0001,0.0001,,
2026-05-06,KG,(organic),(organic),1,,,0,0,,
2026-05-06,TD,(organic),(organic),1,,,0.0721,0.0721,,
2026-05-06,HR,(organic),(organic),1,,,0.0044,0.1784,,
2026-05-06,DK,(organic),(organic),1,,,0,0,,
2026-05-06,MD,(organic),(organic),1,,,0.0086,0.0086,,
2026-05-06,MT,(organic),(organic),1,,,0.0312,0.0312,,
2026-05-06,SV,(organic),(organic),1,,,0,0,,
2026-05-06,KR,(organic),(organic),20,,,0.8213,1.0306,,
2026-05-06,RU,(organic),(organic),86,,,0.1891,0.2338,,
