install_date,country_code,media_source,campaign_name,total_cohort_users,cohort_ad_spend,avg_cpi,retention_r1,retention_r3,retention_r7,retention_r14,retention_r30,sumR3,sumR7,sumR14,sumR30,ltv_d0,ltv_d1,ltv_d3,ltv_d7,ltv_d14,ltv_d30,roas_d0,roas_d1,roas_d3,roas_d7,roas_d14,roas_d30
2026-05-08,US,(organic),(organic),48,,,0.2708,0.0417,0.0833,0.0417,0.0208,0.3958,0.625,0.8958,1.2708,0.8844,1.2799,1.3167,1.4258,1.4746,1.5082,,,,,,
2026-05-08,UY,(organic),(organic),1,,,0,0,1,1,0,1,5,10,15,0.0976,0.0976,0.104,0.3223,0.5093,0.7217,,,,,,
2026-05-08,UZ,(organic),(organic),8,,,0.25,0,0,0,0,0.375,0.375,0.375,0.375,0.0085,0.0102,0.0109,0.0109,0.0109,0.0109,,,,,,
2026-05-08,VE,(organic),(organic),2,,,0,0.5,0,0,0,1,2,2,2,0.0027,0.0027,0.0128,0.0513,0.0513,0.0513,,,,,,
2026-05-08,VE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0608,0.0608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
2026-05-08,VN,(organic),(organic),19,,,0.1579,0.0526,0,0,0,0.2632,0.3158,0.3158,0.3158,0.1975,0.2022,0.2137,0.2155,0.2155,0.2155,,,,,,
2026-05-08,VN,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.074085714,0.0741,0,0,0,0,0,0,0,0,0,0.0063,0.0063,0.0063,0.0063,0.0063,0.0063,0.0856,0.0856,0.0856,0.0856,0.0856,0.0856
2026-05-08,ZA,(organic),(organic),3,,,0.6667,0,0,0,0,0.6667,1.3333,1.3333,1.6667,0.0266,0.0483,0.0483,0.0483,0.0483,0.052,,,,,,
2026-05-08,ZW,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,,,,,,
2026-05-07,AL,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0299,0.0299,0.0299,0.0299,0.0299,0.0299,,,,,,
2026-05-07,AM,(organic),(organic),2,,,1,0.5,0,0,0,1.5,2,2.5,3.5,0.0261,0.0286,0.03,0.03,0.03,0.0407,,,,,,
2026-05-07,AR,(organic),(organic),11,,,0.4545,0.2727,0.1818,0.0909,0,1,1.4545,2.0909,2.8182,0.2913,0.6538,0.9237,0.9337,0.9567,0.9641,,,,,,
2026-05-07,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.467175,0.1557,0.3333,0,0,0,0,0.6667,0.6667,0.6667,0.6667,0.1129,0.1154,0.1154,0.1154,0.1154,0.1154,0.725,0.741,0.741,0.741,0.741,0.741
2026-05-07,AT,(organic),(organic),1,,,1,1,1,1,1,3,7,14,22,0.2502,0.3657,0.6657,1.082,1.4907,1.8413,,,,,,
2026-05-07,AT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,0,0,0,0,0,0,0.106,0.106,0.106,0.106,0.106,0.106,,,,,,
2026-05-07,AU,(organic),(organic),7,,,0.4286,0.1429,0.1429,0.1429,0,0.7143,1.2857,1.5714,1.7143,0.7911,0.8185,0.8616,0.9642,0.9661,0.9662,,,,,,
2026-05-07,AZ,(organic),(organic),4,,,0.25,0.25,0,0,0,0.75,1.5,1.75,3.5,0.0123,0.0163,0.0219,0.0241,0.03,0.0464,,,,,,
2026-05-07,BE,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0.014,0.014,0.014,0.014,0.014,0.014,,,,,,
2026-05-07,BG,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0995,0.0995,0.0995,0.0995,0.0995,0.0995,,,,,,
2026-05-07,BO,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,,,,,,
2026-05-07,BR,(organic),(organic),48,,,0.4167,0.1458,0.0625,0.0417,0,0.7917,1.1875,1.5625,1.8125,0.0507,0.0775,0.1004,0.1149,0.1209,0.122,,,,,,
2026-05-07,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.307885714,0.3079,0,0,0,0,0,1,1,1,1,0.0132,0.0132,0.0991,0.0991,0.0991,0.0991,0.043,0.043,0.322,0.322,0.322,0.322
2026-05-07,BY,(organic),(organic),5,,,0,0,0,0,0,0,0,0.2,0.6,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,,,,,,
2026-05-07,CA,(organic),(organic),5,,,0.2,0,0,0.2,0,0.2,0.4,1,1.6,0.4317,0.4431,0.4431,0.4434,0.543,0.7143,,,,,,
2026-05-07,CH,(organic),(organic),4,,,0.25,0,0,0.25,0,0.5,0.75,1.25,1.5,0.0144,0.0808,0.0809,0.1072,0.1362,0.1396,,,,,,
2026-05-07,CL,(organic),(organic),7,,,0.5714,0.2857,0,0.1429,0,1.1429,2,3.1429,5.2857,0.0858,0.1918,0.2553,0.3209,0.3746,0.5145,,,,,,
2026-05-07,CO,(organic),(organic),6,,,0.1667,0,0,0.1667,0,0.1667,0.8333,1.1667,2,0.0128,0.0128,0.0128,0.015,0.0179,0.0234,,,,,,
2026-05-07,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.13778,0.1378,0,0,0,0,0,0,0,0,0,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382
2026-05-07,CR,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.013,0.013,0.013,0.013,0.013,0.013,,,,,,
2026-05-07,CY,(organic),(organic),2,,,0.5,0,0,0,0,1,1,1,1,0.0062,0.0119,0.0119,0.0119,0.0119,0.0119,,,,,,
2026-05-07,CZ,(organic),(organic),2,,,0.5,0.5,1,0.5,0.5,2,5.5,11,17.5,0.0252,0.0325,0.053,0.203,0.2397,0.2595,,,,,,
2026-05-07,DE,(organic),(organic),34,,,0.3235,0.1471,0.1765,0.0882,0.0588,0.6471,1.3235,1.8824,2.8529,0.2792,0.5143,0.6155,0.7565,0.838,0.9414,,,,,,
2026-05-07,DK,(organic),(organic),2,,,0.5,0,0.5,0,0,1,2,2.5,3,0.0468,0.3815,0.6075,0.9007,1.1396,1.1434,,,,,,
2026-05-07,DZ,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,,,,,,
2026-05-07,EC,(organic),(organic),3,,,0.3333,0.6667,0,0,0,1.3333,1.3333,1.3333,1.6667,1.6249,1.6262,4.6236,4.6236,4.6236,4.6236,,,,,,
2026-05-07,EG,(organic),(organic),4,,,0.25,0,0,0,0,0.25,0.5,0.75,0.75,0.004,0.004,0.004,0.004,0.004,0.004,,,,,,
2026-05-07,EG,organic,(organic),1,,,0,0,0,0,1,0,0,0,3,0.0025,0.0025,0.0025,0.0025,0.0025,0.0047,,,,,,
2026-05-07,ES,(organic),(organic),18,,,0.2222,0.0556,0.1111,0,0,0.4444,0.6111,0.6667,0.7778,0.113,0.2553,0.2613,0.2773,0.285,0.2868,,,,,,
2026-05-07,ES,applovin,SnakeGo_A_Global_AdROASD7_120326,2,2.583022222,1.2915,0,0,0,0,0,0,0,0,0,0.1959,0.1959,0.1959,0.1959,0.1959,0.1959,0.1517,0.1517,0.1517,0.1517,0.1517,0.1517
2026-05-07,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,2,1.117033334,0.5585,0.5,0.5,0.5,0,0,1,2,2,2,0.0362,0.0463,0.0995,0.1386,0.1386,0.1386,0.0648,0.0829,0.1782,0.2482,0.2482,0.2482
2026-05-07,FI,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,,,,,,
2026-05-07,FR,(organic),(organic),23,,,0.3913,0.1304,0.1304,0.0435,0.0435,0.6522,1.2174,1.7391,2.6087,0.2469,0.4298,0.478,0.4937,0.5078,0.5387,,,,,,
2026-05-07,FR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,1.39695,1.397,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0
2026-05-07,GB,(organic),(organic),13,,,0.1538,0.0769,0.2308,0.0769,0.1538,0.4615,0.9231,1,1.6154,0.1995,0.2127,0.2468,0.3813,0.3815,0.6288,,,,,,
2026-05-07,GE,(organic),(organic),1,,,1,1,0,0,0,2,3,4,4,0.2132,0.2611,0.2694,0.2796,0.2813,0.2813,,,,,,
2026-05-07,GR,(organic),(organic),4,,,0,0,0,0,0,0,0,0,0.25,0.0272,0.0272,0.0272,0.0272,0.0272,0.0297,,,,,,
2026-05-07,HK,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.161,0.161,0.161,0.161,0.161,0.161,,,,,,
2026-05-07,HK,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,0,0,0,0,0,0,0.1029,0.1029,0.1029,0.1029,0.1029,0.1029,,,,,,
2026-05-07,HR,(organic),(organic),4,,,0,0,0,0,0,0,0,0,0,0.0917,0.0917,0.0917,0.0917,0.0917,0.0917,,,,,,
2026-05-07,HU,(organic),(organic),3,,,0,0,0,0,0,0,0,0,0,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,,,,,,
2026-05-07,ID,(organic),(organic),16,,,0.3125,0.125,0.125,0.0625,0,0.625,1.1875,2.0625,3,0.0595,0.0677,0.0747,0.0783,0.081,0.0861,,,,,,
2026-05-07,IL,(organic),(organic),3,,,0.6667,0.3333,0,0,0,1.3333,1.3333,1.3333,1.3333,0.0224,0.0318,0.082,0.082,0.082,0.082,,,,,,
2026-05-07,IN,(organic),(organic),245,0,0,0.3184,0.1592,0.098,0.0531,0.0367,0.6857,1.1755,1.7388,2.4408,0.0008,0.0012,0.0017,0.0032,0.0042,0.0046,,,,,,
2026-05-07,IQ,(organic),(organic),10,,,0.1,0,0,0,0,0.2,0.6,0.8,1,0.0018,0.0019,0.0022,0.0039,0.0042,0.0045,,,,,,
2026-05-07,IT,(organic),(organic),25,,,0.32,0.16,0.12,0.04,0,0.76,1.2,1.72,2.32,0.0565,0.0737,0.0967,0.1285,0.1374,0.1381,,,,,,
2026-05-07,JO,(organic),(organic),2,,,0.5,0,0,0,0,1,1,1,1,0.0074,0.0086,0.0086,0.0086,0.0086,0.0086,,,,,,
2026-05-07,JP,(organic),(organic),16,0,0,0.3125,0.0625,0.0625,0,0,0.625,0.875,1.125,1.3125,0.2649,0.3407,0.4779,0.4862,0.4898,0.4942,,,,,,
2026-05-07,JP,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,1.234133333,1.2341,0,0,0,0,0,0,0,0,0,0.0818,0.0818,0.0818,0.0818,0.0818,0.0818,0.0662,0.0662,0.0662,0.0662,0.0662,0.0662
2026-05-07,KE,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0.1767,0.1767,0.1767,0.1767,0.1767,0.1767,,,,,,
2026-05-07,KG,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.011,0.011,0.011,0.011,0.011,0.011,,,,,,
2026-05-07,KR,(organic),(organic),18,,,0.2222,0.0556,0,0,0,0.3333,0.3333,0.3333,0.3333,1.0464,1.1002,1.2204,1.2204,1.2204,1.2204,,,,,,
2026-05-07,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.8417625,0.8418,0,0,0,0,0,0,0,0,0,0.0666,0.0666,0.0666,0.0666,0.0666,0.0666,0.0791,0.0791,0.0791,0.0791,0.0791,0.0791
2026-05-07,KZ,(organic),(organic),7,,,0.2857,0,0,0.1429,0,0.2857,0.2857,0.4286,0.4286,0.2266,0.227,0.227,0.227,0.227,0.227,,,,,,
2026-05-07,LB,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,1,1,0,0,0,3,3,3,3,0.0128,0.0735,0.0876,0.0876,0.0876,0.0876,,,,,,
2026-05-07,LT,(organic),(organic),1,,,1,0,0,0,0,1,1,1,1,0,0.1891,0.1891,0.1891,0.1891,0.1891,,,,,,
2026-05-07,LU,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,,,,,,
2026-05-07,LV,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0186,0.0186,0.0186,0.0186,0.0186,0.0186,,,,,,
2026-05-07,MA,(organic),(organic),2,,,1,0,0,0,0,1.5,1.5,1.5,1.5,0.0502,0.0608,0.0757,0.0757,0.0757,0.0757,,,,,,
2026-05-07,MD,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.062,0.062,0.062,0.062,0.062,0.062,,,,,,
2026-05-07,MK,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0283,0.0283,0.0283,0.0283,0.0283,0.0283,,,,,,
2026-05-07,MM,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-05-07,MN,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0637,0.0637,0.0637,0.0637,0.0637,0.0637,,,,,,
2026-05-07,MX,(organic),(organic),12,,,0.4167,0.0833,0,0,0,0.6667,0.75,0.75,0.75,0.2318,0.2469,0.2499,0.2546,0.2546,0.2546,,,,,,
2026-05-07,MY,(organic),(organic),3,,,0.3333,0.3333,0.3333,0,0.3333,0.6667,2,4,8.6667,0.4713,0.5577,0.7291,1.0333,1.29,1.7444,,,,,,
2026-05-07,NL,(organic),(organic),3,,,0.3333,0.3333,0.3333,0.3333,0.3333,1,2.3333,5,10,0.0815,0.1455,0.2003,0.3573,0.5754,0.8526,,,,,,
2026-05-07,NO,(organic),(organic),1,,,0,0,0,0,0,0,1,1,1,0.3097,0.3097,0.3097,0.3107,0.3107,0.3107,,,,,,
2026-05-07,NZ,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0.9667,0.9667,0.9667,0.9667,0.9667,0.9667,,,,,,
2026-05-07,PA,(organic),(organic),1,,,1,0,0,0,0,1,1,1,1,0.0068,0.0108,0.0108,0.0108,0.0108,0.0108,,,,,,
2026-05-07,PE,(organic),(organic),3,,,0.3333,0,0,0,0,0.3333,0.6667,0.6667,0.6667,0.2692,0.4583,0.4583,0.4583,0.4583,0.4583,,,,,,
2026-05-07,PH,(organic),(organic),6,,,0.3333,0,0.1667,0,0,0.3333,0.5,0.6667,0.6667,0.042,0.0713,0.0713,0.072,0.0761,0.0761,,,,,,
2026-05-07,PK,(organic),(organic),4,,,0.25,0,0,0,0,0.25,0.25,0.25,0.5,0.0018,0.0018,0.0018,0.0018,0.0018,0.0034,,,,,,
2026-05-07,PL,(organic),(organic),7,,,0.4286,0.2857,0.1429,0.1429,0,1.1429,2,3.5714,4.5714,0.0774,0.2028,0.2212,0.239,0.2679,0.2757,,,,,,
2026-05-07,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.4793,0.4793,0,0,0,0,0,0,0,0,0,0.164,0.164,0.164,0.164,0.164,0.164,0.3422,0.3422,0.3422,0.3422,0.3422,0.3422
2026-05-07,PR,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.1122,0.1122,0.1122,0.1122,0.1122,0.1122,,,,,,
2026-05-07,PT,(organic),(organic),7,,,0.2857,0.2857,0.1429,0.1429,0,0.7143,0.8571,1.4286,1.8571,0.2076,0.2461,0.2696,0.2696,0.2776,0.2879,,,,,,
2026-05-07,PY,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,,,,,,
2026-05-07,RO,(organic),(organic),5,,,0.2,0,0,0.2,0.2,0.2,0.2,1.4,4.6,0.9139,0.9537,0.9537,0.9537,0.9889,1.0348,,,,,,
2026-05-07,RS,(organic),(organic),4,,,0,0,0,0,0,0,0,0,0,0.0397,0.0397,0.0397,0.0397,0.0397,0.0397,,,,,,
2026-05-07,RU,(organic),(organic),52,,,0.2115,0.0962,0.1154,0.0769,0,0.5192,0.9231,1.4808,1.9808,0.0364,0.0472,0.0578,0.0705,0.0733,0.0762,,,,,,
2026-05-07,SA,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-05-07,SD,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-05-07,SE,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,,,,,,
2026-05-07,SG,(organic),(organic),1,,,0,0,0,0,0,0,1,2,2,0.1195,0.1195,0.1195,0.1614,0.2229,0.2229,,,,,,
2026-05-07,SK,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0.0079,0.0079,0.0079,0.0079,0.0079,0.0079,,,,,,
2026-05-07,SV,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,,,,,
2026-05-07,TH,(organic),(organic),10,,,0.4,0.4,0.1,0,0,1,1.7,2,2.3,0.1065,0.1202,0.1946,0.2335,0.2355,0.2366,,,,,,
2026-05-07,TH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.43285,0.4329,1,0,0,0,0,1,1,1,1,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
2026-05-07,TJ,(organic),(organic),1,,,1,1,0,0,0,3,3,3,3,0,0.0002,0.0003,0.0003,0.0003,0.0003,,,,,,
2026-05-07,TL,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-05-07,TR,(organic),(organic),26,,,0.3077,0.1538,0.0769,0,0,0.6154,0.8846,0.9615,1.1923,0.0222,0.0558,0.0754,0.0833,0.0893,0.0905,,,,,,
2026-05-07,TW,(organic),(organic),4,,,0,0,0,0,0,0,0,0,0,0.306,0.306,0.306,0.306,0.306,0.306,,,,,,
2026-05-07,TW,applovin,SnakeGo_A_Global_AdROASD7_120326,3,2.5356,0.8452,0,0,0,0,0,0,0,0,0,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0607,0.0607,0.0607,0.0607,0.0607,0.0607
2026-05-07,UA,(organic),(organic),22,,,0.5,0.2727,0.0909,0.0455,0,1.1364,1.7727,2.3182,3.0455,0.03,0.0477,0.0596,0.0738,0.083,0.0956,,,,,,
2026-05-07,US,(organic),(organic),53,,,0.2642,0.2075,0.0943,0.0189,0.0377,0.6415,1.0377,1.434,2.1321,1.189,1.3818,1.7714,2.098,2.1651,2.4999,,,,,,
2026-05-07,US,unity_ads,SnakeGo_A_US_AdROASD7_270326,1,2.3442125,2.3442,0,0,0,0,0,1,1,1,1,1.1562,1.1562,1.3121,1.3121,1.3121,1.3121,0.4932,0.4932,0.5597,0.5597,0.5597,0.5597
2026-05-07,UY,(organic),(organic),2,,,1,0.5,0,0,0,2.5,3,3.5,5.5,0.093,0.1012,0.1518,0.1518,0.1519,0.1538,,,,,,
2026-05-07,UZ,(organic),(organic),6,,,0.3333,0.1667,0.1667,0.1667,0,0.6667,1.1667,2.1667,4.6667,0.0877,0.0884,0.0917,0.0972,0.0996,0.1058,,,,,,
2026-05-07,VE,(organic),(organic),5,,,0.2,0.2,0,0,0,0.6,1,1.2,1.2,0.029,0.0296,0.0545,0.0588,0.0634,0.0634,,,,,,
2026-05-07,VE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.004466667,0.0045,0,0,0,0,0,0,0,0,0,0.0534,0.0534,0.0534,0.0534,0.0534,0.0534,11.9525,11.9525,11.9525,11.9525,11.9525,11.9525
2026-05-07,VN,(organic),(organic),4,,,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.6233,0.6312,0.6312,0.6312,0.6312,0.6312,,,,,,
2026-05-07,VN,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.6262,0.3131,0,0,0.5,0,0,0,0.5,0.5,0.5,0.0179,0.0179,0.0179,0.0196,0.0196,0.0196,0.057,0.057,0.057,0.0627,0.0627,0.0627
2026-05-07,XK,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,,,,,,
2026-05-07,ZA,(organic),(organic),1,,,1,1,0,0,0,3,4,4,4,0.0486,0.1551,0.319,0.325,0.325,0.325,,,,,,
2026-05-06,AL,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.1427,0.1427,0.1427,0.1427,0.1427,0.1427,,,,,,
2026-05-06,AM,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0377,0.0377,0.0377,0.0377,0.0377,0.0377,,,,,,
2026-05-06,AR,(organic),(organic),23,,,0.6087,0.3043,0.2174,0.3043,0.1739,1.3478,2.2609,4.2609,7.9565,0.1247,0.1551,0.1789,0.2124,0.2987,0.4512,,,,,,
2026-05-06,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.181116667,0.1811,0,0,0,0,0,0,0,0,0,0.1238,0.1238,0.1238,0.1238,0.1238,0.1238,0.6833,0.6833,0.6833,0.6833,0.6833,0.6833
2026-05-06,AT,(organic),(organic),5,,,0.4,0,0,0,0,0.6,0.6,0.6,1.8,0.0655,0.0762,0.08,0.08,0.08,0.1642,,,,,,
2026-05-06,AT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.51145,0.5115,0,0,0,0,0,0,0,0,0,0.0877,0.0877,0.0877,0.0877,0.0877,0.0877,0.1715,0.1715,0.1715,0.1715,0.1715,0.1715
2026-05-06,AU,(organic),(organic),7,,,0.2857,0.1429,0.2857,0,0,0.7143,1.7143,2.4286,3.2857,0.7779,0.9371,1.1999,1.616,1.696,1.7079,,,,,,
2026-05-06,AZ,(organic),(organic),1,,,0,0,0,0,0,0,0,0,1,0.002,0.002,0.002,0.002,0.002,0.002,,,,,,
2026-05-06,BA,(organic),(organic),1,,,1,1,0,0,0,2,2,2,2,0.8384,0.9402,0.9991,0.9991,0.9991,0.9991,,,,,,
2026-05-06,BB,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0362,0.0362,0.0362,0.0362,0.0362,0.0362,,,,,,
2026-05-06,BE,(organic),(organic),9,,,0.3333,0.1111,0.1111,0.1111,0,0.7778,1.1111,1.5556,1.6667,0.0521,0.0615,0.063,0.0678,0.1073,0.1073,,,,,,
2026-05-06,BE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.2021,0.2021,1,1,0,0,0,3,4,4,4,0.0002,0.0154,0.0375,0.0554,0.0554,0.0554,0.001,0.0761,0.1857,0.2743,0.2743,0.2743
2026-05-06,BG,(organic),(organic),6,,,0,0.1667,0.1667,0.1667,0.1667,0.5,1,2,3.6667,0.1028,0.1028,0.2449,0.2933,0.3362,0.382,,,,,,
2026-05-06,BN,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,,,,,,
2026-05-06,BR,(organic),(organic),58,,,0.3793,0.1034,0.069,0.0345,0,0.7069,0.9655,1.2586,1.569,0.0875,0.1308,0.1396,0.1443,0.1496,0.152,,,,,,
2026-05-06,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.196451351,0.1965,1,0,1,0,0,2,3,3,3,0.0008,0.0392,0.1558,0.1625,0.1625,0.1625,0.0039,0.1994,0.7933,0.8273,0.8273,0.8273
2026-05-06,BY,(organic),(organic),8,,,0.75,0,0,0,0,1,1,1.125,1.125,0.0107,0.0136,0.0154,0.0154,0.0163,0.0163,,,,,,
2026-05-06,CA,(organic),(organic),8,,,0.375,0.25,0.125,0,0,0.875,1.5,1.75,1.875,0.1197,0.155,0.2154,0.2857,0.2954,0.3023,,,,,,
2026-05-06,CH,(organic),(organic),5,,,0.2,0.4,0.2,0.2,0,1.2,2.2,2.4,3,0.5118,0.5199,0.9137,1.0105,1.051,1.1429,,,,,,
2026-05-06,CL,(organic),(organic),11,,,0.1818,0.1818,0,0,0,0.4545,0.5455,0.7273,0.8182,0.1566,0.1776,0.1934,0.1966,0.1992,0.1996,,,,,,
2026-05-06,CL,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.18916,0.1892,1,0,0,0,0,1,1,1,1,0.1969,1.0121,1.0121,1.0121,1.0121,1.0121,1.041,5.3502,5.3502,5.3502,5.3502,5.3502
2026-05-06,CO,(organic),(organic),6,,,0.1667,0,0,0,0,0.1667,0.1667,0.1667,0.1667,0.0093,0.0329,0.0329,0.0329,0.0329,0.0329,,,,,,
2026-05-06,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.11945,0.1195,1,0,0,0,0,1,1,1,1,0.0926,0.1045,0.1045,0.1045,0.1045,0.1045,0.7749,0.8751,0.8751,0.8751,0.8751,0.8751
2026-05-06,CR,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,6.1216,6.1216,6.1216,6.1216,6.1216,6.1216,,,,,,
2026-05-06,CW,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0137,0.0137,0.0137,0.0137,0.0137,0.0137,,,,,,
2026-05-06,CY,(organic),(organic),1,,,0,0,0,0,0,0,0,0,1,0.0222,0.0222,0.0222,0.0222,0.0222,0.032,,,,,,
2026-05-06,CZ,(organic),(organic),12,,,0.4167,0.3333,0.3333,0.25,0.0833,1.1667,2.5833,3.8333,4.9167,0.0518,0.0727,0.1104,0.1948,0.2409,0.2739,,,,,,
2026-05-06,DE,(organic),(organic),56,,,0.3929,0.125,0.125,0.0357,0.0357,0.7679,1.2857,1.7857,2.875,0.2354,0.3039,0.3565,0.4142,0.4695,0.582,,,,,,
2026-05-06,DK,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2026-05-06,DO,(organic),(organic),2,,,0,0,0,0,0,0,0,0,0,0.0213,0.0213,0.0213,0.0213,0.0213,0.0213,,,,,,
2026-05-06,DZ,(organic),(organic),5,,,0.2,0.2,0,0,0,0.6,0.6,1,1,0.007,0.0082,0.0104,0.0104,0.0107,0.0107,,,,,,
2026-05-06,EC,(organic),(organic),1,,,0,0,0,0,0,0,0,0,0,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,,,,,,
2026-05-06,EG,(organic),(organic),8,,,0.375,0.5,0.375,0.125,0.125,1.375,3,4.875,7.375,0.0015,0.0021,0.0038,0.0089,0.0134,0.0143,,,,,,
2026-05-06,ES,(organic),(organic),12,,,0.25,0,0,0,0,0.3333,0.3333,0.4167,0.5833,0.0945,0.3278,0.33,0.33,0.33,0.3348,,,,,,
2026-05-06,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.23605,0.2361,0,0,0,0,0,0,0,0,0,0.0766,0.0766,0.0766,0.0766,0.0766,0.0766,0.3245,0.3245,0.3245,0.3245,0.3245,0.3245
2026-05-06,FR,(organic),(organic),30,,,0.3333,0.2,0.1333,0.0667,0.0667,0.9,1.5667,2.1333,3.8,0.2398,0.3526,0.5181,0.8091,0.8308,0.8809,,,,,,
2026-05-06,FR,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.43334,0.4333,0,0,0,0,0,0,2,2,2,0.156,0.156,0.156,0.1832,0.1832,0.1832,0.3599,0.3599,0.3599,0.4229,0.4229,0.4229
2026-05-06,GB,(organic),(organic),10,,,0.4,0.2,0.1,0.1,0.1,1.1,1.5,2.2,2.7,0.5472,0.6079,1.3778,1.4276,1.6318,1.7561,,,,,,
2026-05-06,GE,(organic),(organic),2,,,0,0.5,0,0,0,1,1.5,1.5,1.5,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,,,,,,
2026-05-06,GR,(organic),(organic),4,,,0,0,0,0,0,0,0,0,0.5,0.0179,0.0179,0.0179,0.0179,0.0179,0.019,,,,,,
